borehole_id,id,source_id,measurement_origin,date_min,date_max,time,utc,equilibrated,notes
249,1,prinz2022,submitted,2017-08-12,2017-08-12,12:00:00,0,,
249,2,prinz2022,submitted,2017-08-12,2017-08-12,13:00:00,0,,
249,3,prinz2022,submitted,2017-08-12,2017-08-12,14:00:00,0,,
249,4,prinz2022,submitted,2017-08-12,2017-08-12,15:00:00,0,,
249,5,prinz2022,submitted,2017-08-12,2017-08-12,16:00:00,0,,
249,6,prinz2022,submitted,2017-08-12,2017-08-12,17:00:00,0,,
249,7,prinz2022,submitted,2017-08-12,2017-08-12,18:00:00,0,,
249,8,prinz2022,submitted,2017-08-12,2017-08-12,19:00:00,0,,
249,9,prinz2022,submitted,2017-08-12,2017-08-12,20:00:00,0,,
249,10,prinz2022,submitted,2017-08-12,2017-08-12,21:00:00,0,,
249,11,prinz2022,submitted,2017-08-12,2017-08-12,22:00:00,0,,
249,12,prinz2022,submitted,2017-08-12,2017-08-12,23:00:00,0,,
249,13,prinz2022,submitted,2017-08-13,2017-08-13,00:00:00,0,,
249,14,prinz2022,submitted,2017-08-13,2017-08-13,01:00:00,0,,
249,15,prinz2022,submitted,2017-08-13,2017-08-13,02:00:00,0,,
249,16,prinz2022,submitted,2017-08-13,2017-08-13,03:00:00,0,,
249,17,prinz2022,submitted,2017-08-13,2017-08-13,04:00:00,0,,
249,18,prinz2022,submitted,2017-08-13,2017-08-13,05:00:00,0,,
249,19,prinz2022,submitted,2017-08-13,2017-08-13,06:00:00,0,,
249,20,prinz2022,submitted,2017-08-13,2017-08-13,07:00:00,0,,
249,21,prinz2022,submitted,2017-08-13,2017-08-13,08:00:00,0,,
249,22,prinz2022,submitted,2017-08-13,2017-08-13,09:00:00,0,,
249,23,prinz2022,submitted,2017-08-13,2017-08-13,10:00:00,0,,
249,24,prinz2022,submitted,2017-08-13,2017-08-13,11:00:00,0,,
249,25,prinz2022,submitted,2017-08-13,2017-08-13,12:00:00,0,,
249,26,prinz2022,submitted,2017-08-13,2017-08-13,13:00:00,0,,
249,27,prinz2022,submitted,2017-08-13,2017-08-13,14:00:00,0,,
249,28,prinz2022,submitted,2017-08-13,2017-08-13,15:00:00,0,,
249,29,prinz2022,submitted,2017-08-13,2017-08-13,16:00:00,0,,
249,30,prinz2022,submitted,2017-08-13,2017-08-13,17:00:00,0,,
249,31,prinz2022,submitted,2017-08-13,2017-08-13,18:00:00,0,,
249,32,prinz2022,submitted,2017-08-13,2017-08-13,19:00:00,0,,
249,33,prinz2022,submitted,2017-08-13,2017-08-13,20:00:00,0,,
249,34,prinz2022,submitted,2017-08-13,2017-08-13,21:00:00,0,,
249,35,prinz2022,submitted,2017-08-13,2017-08-13,22:00:00,0,,
249,36,prinz2022,submitted,2017-08-13,2017-08-13,23:00:00,0,,
249,37,prinz2022,submitted,2017-08-14,2017-08-14,00:00:00,0,,
249,38,prinz2022,submitted,2017-08-14,2017-08-14,01:00:00,0,,
249,39,prinz2022,submitted,2017-08-14,2017-08-14,02:00:00,0,,
249,40,prinz2022,submitted,2017-08-14,2017-08-14,03:00:00,0,,
249,41,prinz2022,submitted,2017-08-14,2017-08-14,04:00:00,0,,
249,42,prinz2022,submitted,2017-08-14,2017-08-14,05:00:00,0,,
249,43,prinz2022,submitted,2017-08-14,2017-08-14,06:00:00,0,,
249,44,prinz2022,submitted,2017-08-14,2017-08-14,07:00:00,0,,
249,45,prinz2022,submitted,2017-08-14,2017-08-14,08:00:00,0,,
249,46,prinz2022,submitted,2017-08-14,2017-08-14,09:00:00,0,,
249,47,prinz2022,submitted,2017-08-14,2017-08-14,10:00:00,0,,
249,48,prinz2022,submitted,2017-08-14,2017-08-14,11:00:00,0,,
249,49,prinz2022,submitted,2017-08-14,2017-08-14,12:00:00,0,,
249,50,prinz2022,submitted,2017-08-14,2017-08-14,13:00:00,0,,
249,51,prinz2022,submitted,2017-08-14,2017-08-14,14:00:00,0,,
249,52,prinz2022,submitted,2017-08-14,2017-08-14,15:00:00,0,,
249,53,prinz2022,submitted,2017-08-14,2017-08-14,16:00:00,0,,
249,54,prinz2022,submitted,2017-08-14,2017-08-14,17:00:00,0,,
249,55,prinz2022,submitted,2017-08-14,2017-08-14,18:00:00,0,,
249,56,prinz2022,submitted,2017-08-14,2017-08-14,19:00:00,0,,
249,57,prinz2022,submitted,2017-08-14,2017-08-14,20:00:00,0,,
249,58,prinz2022,submitted,2017-08-14,2017-08-14,21:00:00,0,,
249,59,prinz2022,submitted,2017-08-14,2017-08-14,22:00:00,0,,
249,60,prinz2022,submitted,2017-08-14,2017-08-14,23:00:00,0,,
249,61,prinz2022,submitted,2017-08-15,2017-08-15,00:00:00,0,,
249,62,prinz2022,submitted,2017-08-15,2017-08-15,01:00:00,0,,
249,63,prinz2022,submitted,2017-08-15,2017-08-15,02:00:00,0,,
249,64,prinz2022,submitted,2017-08-15,2017-08-15,03:00:00,0,,
249,65,prinz2022,submitted,2017-08-15,2017-08-15,04:00:00,0,,
249,66,prinz2022,submitted,2017-08-15,2017-08-15,05:00:00,0,,
249,67,prinz2022,submitted,2017-08-15,2017-08-15,06:00:00,0,,
249,68,prinz2022,submitted,2017-08-15,2017-08-15,07:00:00,0,,
249,69,prinz2022,submitted,2017-08-15,2017-08-15,08:00:00,0,,
249,70,prinz2022,submitted,2017-08-15,2017-08-15,09:00:00,0,,
249,71,prinz2022,submitted,2017-08-15,2017-08-15,10:00:00,0,,
249,72,prinz2022,submitted,2017-08-15,2017-08-15,11:00:00,0,,
249,73,prinz2022,submitted,2017-08-15,2017-08-15,12:00:00,0,,
249,74,prinz2022,submitted,2017-08-15,2017-08-15,13:00:00,0,,
249,75,prinz2022,submitted,2017-08-15,2017-08-15,14:00:00,0,,
249,76,prinz2022,submitted,2017-08-15,2017-08-15,15:00:00,0,,
249,77,prinz2022,submitted,2017-08-15,2017-08-15,16:00:00,0,,
249,78,prinz2022,submitted,2017-08-15,2017-08-15,17:00:00,0,,
249,79,prinz2022,submitted,2017-08-15,2017-08-15,18:00:00,0,,
249,80,prinz2022,submitted,2017-08-15,2017-08-15,19:00:00,0,,
249,81,prinz2022,submitted,2017-08-15,2017-08-15,20:00:00,0,,
249,82,prinz2022,submitted,2017-08-15,2017-08-15,21:00:00,0,,
249,83,prinz2022,submitted,2017-08-15,2017-08-15,22:00:00,0,,
249,84,prinz2022,submitted,2017-08-15,2017-08-15,23:00:00,0,,
249,85,prinz2022,submitted,2017-08-16,2017-08-16,00:00:00,0,,
249,86,prinz2022,submitted,2017-08-16,2017-08-16,01:00:00,0,,
249,87,prinz2022,submitted,2017-08-16,2017-08-16,02:00:00,0,,
249,88,prinz2022,submitted,2017-08-16,2017-08-16,03:00:00,0,,
249,89,prinz2022,submitted,2017-08-16,2017-08-16,04:00:00,0,,
249,90,prinz2022,submitted,2017-08-16,2017-08-16,05:00:00,0,,
249,91,prinz2022,submitted,2017-08-16,2017-08-16,06:00:00,0,,
249,92,prinz2022,submitted,2017-08-16,2017-08-16,07:00:00,0,,
249,93,prinz2022,submitted,2017-08-16,2017-08-16,08:00:00,0,,
249,94,prinz2022,submitted,2017-08-16,2017-08-16,09:00:00,0,,
249,95,prinz2022,submitted,2017-08-16,2017-08-16,10:00:00,0,,
249,96,prinz2022,submitted,2017-08-16,2017-08-16,11:00:00,0,,
249,97,prinz2022,submitted,2017-08-16,2017-08-16,12:00:00,0,,
249,98,prinz2022,submitted,2017-08-16,2017-08-16,13:00:00,0,,
249,99,prinz2022,submitted,2017-08-16,2017-08-16,14:00:00,0,,
249,100,prinz2022,submitted,2017-08-16,2017-08-16,15:00:00,0,,
249,101,prinz2022,submitted,2017-08-16,2017-08-16,16:00:00,0,,
249,102,prinz2022,submitted,2017-08-16,2017-08-16,17:00:00,0,,
249,103,prinz2022,submitted,2017-08-16,2017-08-16,18:00:00,0,,
249,104,prinz2022,submitted,2017-08-16,2017-08-16,19:00:00,0,,
249,105,prinz2022,submitted,2017-08-16,2017-08-16,20:00:00,0,,
249,106,prinz2022,submitted,2017-08-16,2017-08-16,21:00:00,0,,
249,107,prinz2022,submitted,2017-08-16,2017-08-16,22:00:00,0,,
249,108,prinz2022,submitted,2017-08-16,2017-08-16,23:00:00,0,,
249,109,prinz2022,submitted,2017-08-17,2017-08-17,00:00:00,0,,
249,110,prinz2022,submitted,2017-08-17,2017-08-17,01:00:00,0,,
249,111,prinz2022,submitted,2017-08-17,2017-08-17,02:00:00,0,,
249,112,prinz2022,submitted,2017-08-17,2017-08-17,03:00:00,0,,
249,113,prinz2022,submitted,2017-08-17,2017-08-17,04:00:00,0,,
249,114,prinz2022,submitted,2017-08-17,2017-08-17,05:00:00,0,,
249,115,prinz2022,submitted,2017-08-17,2017-08-17,06:00:00,0,,
249,116,prinz2022,submitted,2017-08-17,2017-08-17,07:00:00,0,,
249,117,prinz2022,submitted,2017-08-17,2017-08-17,08:00:00,0,,
249,118,prinz2022,submitted,2017-08-17,2017-08-17,09:00:00,0,,
249,119,prinz2022,submitted,2017-08-17,2017-08-17,10:00:00,0,,
249,120,prinz2022,submitted,2017-08-17,2017-08-17,11:00:00,0,,
249,121,prinz2022,submitted,2017-08-17,2017-08-17,12:00:00,0,,
249,122,prinz2022,submitted,2017-08-17,2017-08-17,13:00:00,0,,
249,123,prinz2022,submitted,2017-08-17,2017-08-17,14:00:00,0,,
249,124,prinz2022,submitted,2017-08-17,2017-08-17,15:00:00,0,,
249,125,prinz2022,submitted,2017-08-17,2017-08-17,16:00:00,0,,
249,126,prinz2022,submitted,2017-08-17,2017-08-17,17:00:00,0,,
249,127,prinz2022,submitted,2017-08-17,2017-08-17,18:00:00,0,,
249,128,prinz2022,submitted,2017-08-17,2017-08-17,19:00:00,0,,
249,129,prinz2022,submitted,2017-08-17,2017-08-17,20:00:00,0,,
249,130,prinz2022,submitted,2017-08-17,2017-08-17,21:00:00,0,,
249,131,prinz2022,submitted,2017-08-17,2017-08-17,22:00:00,0,,
249,132,prinz2022,submitted,2017-08-17,2017-08-17,23:00:00,0,,
249,133,prinz2022,submitted,2017-08-18,2017-08-18,00:00:00,0,,
249,134,prinz2022,submitted,2017-08-18,2017-08-18,01:00:00,0,,
249,135,prinz2022,submitted,2017-08-18,2017-08-18,02:00:00,0,,
249,136,prinz2022,submitted,2017-08-18,2017-08-18,03:00:00,0,,
249,137,prinz2022,submitted,2017-08-18,2017-08-18,04:00:00,0,,
249,138,prinz2022,submitted,2017-08-18,2017-08-18,05:00:00,0,,
249,139,prinz2022,submitted,2017-08-18,2017-08-18,06:00:00,0,,
249,140,prinz2022,submitted,2017-08-18,2017-08-18,07:00:00,0,,
249,141,prinz2022,submitted,2017-08-18,2017-08-18,08:00:00,0,,
249,142,prinz2022,submitted,2017-08-18,2017-08-18,09:00:00,0,,
249,143,prinz2022,submitted,2017-08-18,2017-08-18,10:00:00,0,,
249,144,prinz2022,submitted,2017-08-18,2017-08-18,11:00:00,0,,
249,145,prinz2022,submitted,2017-08-18,2017-08-18,12:00:00,0,,
249,146,prinz2022,submitted,2017-08-18,2017-08-18,13:00:00,0,,
249,147,prinz2022,submitted,2017-08-18,2017-08-18,14:00:00,0,,
249,148,prinz2022,submitted,2017-08-18,2017-08-18,15:00:00,0,,
249,149,prinz2022,submitted,2017-08-18,2017-08-18,16:00:00,0,,
249,150,prinz2022,submitted,2017-08-18,2017-08-18,17:00:00,0,,
249,151,prinz2022,submitted,2017-08-18,2017-08-18,18:00:00,0,,
249,152,prinz2022,submitted,2017-08-18,2017-08-18,19:00:00,0,,
249,153,prinz2022,submitted,2017-08-18,2017-08-18,20:00:00,0,,
249,154,prinz2022,submitted,2017-08-18,2017-08-18,21:00:00,0,,
249,155,prinz2022,submitted,2017-08-18,2017-08-18,22:00:00,0,,
249,156,prinz2022,submitted,2017-08-18,2017-08-18,23:00:00,0,,
249,157,prinz2022,submitted,2017-08-19,2017-08-19,00:00:00,0,,
249,158,prinz2022,submitted,2017-08-19,2017-08-19,01:00:00,0,,
249,159,prinz2022,submitted,2017-08-19,2017-08-19,02:00:00,0,,
249,160,prinz2022,submitted,2017-08-19,2017-08-19,03:00:00,0,,
249,161,prinz2022,submitted,2017-08-19,2017-08-19,04:00:00,0,,
249,162,prinz2022,submitted,2017-08-19,2017-08-19,05:00:00,0,,
249,163,prinz2022,submitted,2017-08-19,2017-08-19,06:00:00,0,,
249,164,prinz2022,submitted,2017-08-19,2017-08-19,07:00:00,0,,
249,165,prinz2022,submitted,2017-08-19,2017-08-19,08:00:00,0,,
249,166,prinz2022,submitted,2017-08-19,2017-08-19,09:00:00,0,,
249,167,prinz2022,submitted,2017-08-19,2017-08-19,10:00:00,0,,
249,168,prinz2022,submitted,2017-08-19,2017-08-19,11:00:00,0,,
249,169,prinz2022,submitted,2017-08-19,2017-08-19,12:00:00,0,,
249,170,prinz2022,submitted,2017-08-19,2017-08-19,13:00:00,0,,
249,171,prinz2022,submitted,2017-08-19,2017-08-19,14:00:00,0,,
249,172,prinz2022,submitted,2017-08-19,2017-08-19,15:00:00,0,,
250,1,prinz2022,submitted,2017-08-12,2017-08-12,14:00:00,0,,
250,2,prinz2022,submitted,2017-08-12,2017-08-12,15:00:00,0,,
250,3,prinz2022,submitted,2017-08-12,2017-08-12,16:00:00,0,,
250,4,prinz2022,submitted,2017-08-12,2017-08-12,17:00:00,0,,
250,5,prinz2022,submitted,2017-08-12,2017-08-12,18:00:00,0,,
250,6,prinz2022,submitted,2017-08-12,2017-08-12,19:00:00,0,,
250,7,prinz2022,submitted,2017-08-12,2017-08-12,20:00:00,0,,
250,8,prinz2022,submitted,2017-08-12,2017-08-12,21:00:00,0,,
250,9,prinz2022,submitted,2017-08-12,2017-08-12,22:00:00,0,,
250,10,prinz2022,submitted,2017-08-12,2017-08-12,23:00:00,0,,
250,11,prinz2022,submitted,2017-08-13,2017-08-13,00:00:00,0,,
250,12,prinz2022,submitted,2017-08-13,2017-08-13,01:00:00,0,,
250,13,prinz2022,submitted,2017-08-13,2017-08-13,02:00:00,0,,
250,14,prinz2022,submitted,2017-08-13,2017-08-13,03:00:00,0,,
250,15,prinz2022,submitted,2017-08-13,2017-08-13,04:00:00,0,,
250,16,prinz2022,submitted,2017-08-13,2017-08-13,05:00:00,0,,
250,17,prinz2022,submitted,2017-08-13,2017-08-13,06:00:00,0,,
250,18,prinz2022,submitted,2017-08-13,2017-08-13,07:00:00,0,,
250,19,prinz2022,submitted,2017-08-13,2017-08-13,08:00:00,0,,
250,20,prinz2022,submitted,2017-08-13,2017-08-13,09:00:00,0,,
250,21,prinz2022,submitted,2017-08-13,2017-08-13,10:00:00,0,,
250,22,prinz2022,submitted,2017-08-13,2017-08-13,11:00:00,0,,
250,23,prinz2022,submitted,2017-08-13,2017-08-13,12:00:00,0,,
250,24,prinz2022,submitted,2017-08-13,2017-08-13,13:00:00,0,,
250,25,prinz2022,submitted,2017-08-13,2017-08-13,14:00:00,0,,
250,26,prinz2022,submitted,2017-08-13,2017-08-13,15:00:00,0,,
250,27,prinz2022,submitted,2017-08-13,2017-08-13,16:00:00,0,,
250,28,prinz2022,submitted,2017-08-13,2017-08-13,17:00:00,0,,
250,29,prinz2022,submitted,2017-08-13,2017-08-13,18:00:00,0,,
250,30,prinz2022,submitted,2017-08-13,2017-08-13,19:00:00,0,,
250,31,prinz2022,submitted,2017-08-13,2017-08-13,20:00:00,0,,
250,32,prinz2022,submitted,2017-08-13,2017-08-13,21:00:00,0,,
250,33,prinz2022,submitted,2017-08-13,2017-08-13,22:00:00,0,,
250,34,prinz2022,submitted,2017-08-13,2017-08-13,23:00:00,0,,
250,35,prinz2022,submitted,2017-08-14,2017-08-14,00:00:00,0,,
250,36,prinz2022,submitted,2017-08-14,2017-08-14,01:00:00,0,,
250,37,prinz2022,submitted,2017-08-14,2017-08-14,02:00:00,0,,
250,38,prinz2022,submitted,2017-08-14,2017-08-14,03:00:00,0,,
250,39,prinz2022,submitted,2017-08-14,2017-08-14,04:00:00,0,,
250,40,prinz2022,submitted,2017-08-14,2017-08-14,05:00:00,0,,
250,41,prinz2022,submitted,2017-08-14,2017-08-14,06:00:00,0,,
250,42,prinz2022,submitted,2017-08-14,2017-08-14,07:00:00,0,,
250,43,prinz2022,submitted,2017-08-14,2017-08-14,08:00:00,0,,
250,44,prinz2022,submitted,2017-08-14,2017-08-14,09:00:00,0,,
250,45,prinz2022,submitted,2017-08-14,2017-08-14,10:00:00,0,,
250,46,prinz2022,submitted,2017-08-14,2017-08-14,11:00:00,0,,
250,47,prinz2022,submitted,2017-08-14,2017-08-14,12:00:00,0,,
250,48,prinz2022,submitted,2017-08-14,2017-08-14,13:00:00,0,,
250,49,prinz2022,submitted,2017-08-14,2017-08-14,14:00:00,0,,
250,50,prinz2022,submitted,2017-08-14,2017-08-14,15:00:00,0,,
250,51,prinz2022,submitted,2017-08-14,2017-08-14,16:00:00,0,,
250,52,prinz2022,submitted,2017-08-14,2017-08-14,17:00:00,0,,
250,53,prinz2022,submitted,2017-08-14,2017-08-14,18:00:00,0,,
250,54,prinz2022,submitted,2017-08-14,2017-08-14,19:00:00,0,,
250,55,prinz2022,submitted,2017-08-14,2017-08-14,20:00:00,0,,
250,56,prinz2022,submitted,2017-08-14,2017-08-14,21:00:00,0,,
250,57,prinz2022,submitted,2017-08-14,2017-08-14,22:00:00,0,,
250,58,prinz2022,submitted,2017-08-14,2017-08-14,23:00:00,0,,
250,59,prinz2022,submitted,2017-08-15,2017-08-15,00:00:00,0,,
250,60,prinz2022,submitted,2017-08-15,2017-08-15,01:00:00,0,,
250,61,prinz2022,submitted,2017-08-15,2017-08-15,02:00:00,0,,
250,62,prinz2022,submitted,2017-08-15,2017-08-15,03:00:00,0,,
250,63,prinz2022,submitted,2017-08-15,2017-08-15,04:00:00,0,,
250,64,prinz2022,submitted,2017-08-15,2017-08-15,05:00:00,0,,
250,65,prinz2022,submitted,2017-08-15,2017-08-15,06:00:00,0,,
250,66,prinz2022,submitted,2017-08-15,2017-08-15,07:00:00,0,,
250,67,prinz2022,submitted,2017-08-15,2017-08-15,08:00:00,0,,
250,68,prinz2022,submitted,2017-08-15,2017-08-15,09:00:00,0,,
250,69,prinz2022,submitted,2017-08-15,2017-08-15,10:00:00,0,,
250,70,prinz2022,submitted,2017-08-15,2017-08-15,11:00:00,0,,
250,71,prinz2022,submitted,2017-08-15,2017-08-15,12:00:00,0,,
250,72,prinz2022,submitted,2017-08-15,2017-08-15,13:00:00,0,,
250,73,prinz2022,submitted,2017-08-15,2017-08-15,14:00:00,0,,
250,74,prinz2022,submitted,2017-08-15,2017-08-15,15:00:00,0,,
250,75,prinz2022,submitted,2017-08-15,2017-08-15,16:00:00,0,,
250,76,prinz2022,submitted,2017-08-15,2017-08-15,17:00:00,0,,
250,77,prinz2022,submitted,2017-08-15,2017-08-15,18:00:00,0,,
250,78,prinz2022,submitted,2017-08-15,2017-08-15,19:00:00,0,,
250,79,prinz2022,submitted,2017-08-15,2017-08-15,20:00:00,0,,
250,80,prinz2022,submitted,2017-08-15,2017-08-15,21:00:00,0,,
250,81,prinz2022,submitted,2017-08-15,2017-08-15,22:00:00,0,,
250,82,prinz2022,submitted,2017-08-15,2017-08-15,23:00:00,0,,
250,83,prinz2022,submitted,2017-08-16,2017-08-16,00:00:00,0,,
250,84,prinz2022,submitted,2017-08-16,2017-08-16,01:00:00,0,,
250,85,prinz2022,submitted,2017-08-16,2017-08-16,02:00:00,0,,
250,86,prinz2022,submitted,2017-08-16,2017-08-16,03:00:00,0,,
250,87,prinz2022,submitted,2017-08-16,2017-08-16,04:00:00,0,,
250,88,prinz2022,submitted,2017-08-16,2017-08-16,05:00:00,0,,
250,89,prinz2022,submitted,2017-08-16,2017-08-16,06:00:00,0,,
250,90,prinz2022,submitted,2017-08-16,2017-08-16,07:00:00,0,,
250,91,prinz2022,submitted,2017-08-16,2017-08-16,08:00:00,0,,
250,92,prinz2022,submitted,2017-08-16,2017-08-16,09:00:00,0,,
250,93,prinz2022,submitted,2017-08-16,2017-08-16,10:00:00,0,,
250,94,prinz2022,submitted,2017-08-16,2017-08-16,11:00:00,0,,
250,95,prinz2022,submitted,2017-08-16,2017-08-16,12:00:00,0,,
250,96,prinz2022,submitted,2017-08-16,2017-08-16,13:00:00,0,,
250,97,prinz2022,submitted,2017-08-16,2017-08-16,14:00:00,0,,
250,98,prinz2022,submitted,2017-08-16,2017-08-16,15:00:00,0,,
250,99,prinz2022,submitted,2017-08-16,2017-08-16,16:00:00,0,,
250,100,prinz2022,submitted,2017-08-16,2017-08-16,17:00:00,0,,
250,101,prinz2022,submitted,2017-08-16,2017-08-16,18:00:00,0,,
250,102,prinz2022,submitted,2017-08-16,2017-08-16,19:00:00,0,,
250,103,prinz2022,submitted,2017-08-16,2017-08-16,20:00:00,0,,
250,104,prinz2022,submitted,2017-08-16,2017-08-16,21:00:00,0,,
250,105,prinz2022,submitted,2017-08-16,2017-08-16,22:00:00,0,,
250,106,prinz2022,submitted,2017-08-16,2017-08-16,23:00:00,0,,
250,107,prinz2022,submitted,2017-08-17,2017-08-17,00:00:00,0,,
250,108,prinz2022,submitted,2017-08-17,2017-08-17,01:00:00,0,,
250,109,prinz2022,submitted,2017-08-17,2017-08-17,02:00:00,0,,
250,110,prinz2022,submitted,2017-08-17,2017-08-17,03:00:00,0,,
250,111,prinz2022,submitted,2017-08-17,2017-08-17,04:00:00,0,,
250,112,prinz2022,submitted,2017-08-17,2017-08-17,05:00:00,0,,
250,113,prinz2022,submitted,2017-08-17,2017-08-17,06:00:00,0,,
250,114,prinz2022,submitted,2017-08-17,2017-08-17,07:00:00,0,,
250,115,prinz2022,submitted,2017-08-17,2017-08-17,08:00:00,0,,
250,116,prinz2022,submitted,2017-08-17,2017-08-17,09:00:00,0,,
250,117,prinz2022,submitted,2017-08-17,2017-08-17,10:00:00,0,,
250,118,prinz2022,submitted,2017-08-17,2017-08-17,11:00:00,0,,
250,119,prinz2022,submitted,2017-08-17,2017-08-17,12:00:00,0,,
250,120,prinz2022,submitted,2017-08-17,2017-08-17,13:00:00,0,,
250,121,prinz2022,submitted,2017-08-17,2017-08-17,14:00:00,0,,
250,122,prinz2022,submitted,2017-08-17,2017-08-17,15:00:00,0,,
250,123,prinz2022,submitted,2017-08-17,2017-08-17,16:00:00,0,,
250,124,prinz2022,submitted,2017-08-17,2017-08-17,17:00:00,0,,
250,125,prinz2022,submitted,2017-08-17,2017-08-17,18:00:00,0,,
250,126,prinz2022,submitted,2017-08-17,2017-08-17,19:00:00,0,,
250,127,prinz2022,submitted,2017-08-17,2017-08-17,20:00:00,0,,
250,128,prinz2022,submitted,2017-08-17,2017-08-17,21:00:00,0,,
250,129,prinz2022,submitted,2017-08-17,2017-08-17,22:00:00,0,,
250,130,prinz2022,submitted,2017-08-17,2017-08-17,23:00:00,0,,
250,131,prinz2022,submitted,2017-08-18,2017-08-18,00:00:00,0,,
250,132,prinz2022,submitted,2017-08-18,2017-08-18,01:00:00,0,,
250,133,prinz2022,submitted,2017-08-18,2017-08-18,02:00:00,0,,
250,134,prinz2022,submitted,2017-08-18,2017-08-18,03:00:00,0,,
250,135,prinz2022,submitted,2017-08-18,2017-08-18,04:00:00,0,,
250,136,prinz2022,submitted,2017-08-18,2017-08-18,05:00:00,0,,
250,137,prinz2022,submitted,2017-08-18,2017-08-18,06:00:00,0,,
250,138,prinz2022,submitted,2017-08-18,2017-08-18,07:00:00,0,,
250,139,prinz2022,submitted,2017-08-18,2017-08-18,08:00:00,0,,
250,140,prinz2022,submitted,2017-08-18,2017-08-18,09:00:00,0,,
250,141,prinz2022,submitted,2017-08-18,2017-08-18,10:00:00,0,,
250,142,prinz2022,submitted,2017-08-18,2017-08-18,11:00:00,0,,
250,143,prinz2022,submitted,2017-08-18,2017-08-18,12:00:00,0,,
250,144,prinz2022,submitted,2017-08-18,2017-08-18,13:00:00,0,,
250,145,prinz2022,submitted,2017-08-18,2017-08-18,14:00:00,0,,
250,146,prinz2022,submitted,2017-08-18,2017-08-18,15:00:00,0,,
250,147,prinz2022,submitted,2017-08-18,2017-08-18,16:00:00,0,,
250,148,prinz2022,submitted,2017-08-18,2017-08-18,17:00:00,0,,
250,149,prinz2022,submitted,2017-08-18,2017-08-18,18:00:00,0,,
250,150,prinz2022,submitted,2017-08-18,2017-08-18,19:00:00,0,,
250,151,prinz2022,submitted,2017-08-18,2017-08-18,20:00:00,0,,
250,152,prinz2022,submitted,2017-08-18,2017-08-18,21:00:00,0,,
250,153,prinz2022,submitted,2017-08-18,2017-08-18,22:00:00,0,,
250,154,prinz2022,submitted,2017-08-18,2017-08-18,23:00:00,0,,
250,155,prinz2022,submitted,2017-08-19,2017-08-19,00:00:00,0,,
250,156,prinz2022,submitted,2017-08-19,2017-08-19,01:00:00,0,,
250,157,prinz2022,submitted,2017-08-19,2017-08-19,02:00:00,0,,
250,158,prinz2022,submitted,2017-08-19,2017-08-19,03:00:00,0,,
250,159,prinz2022,submitted,2017-08-19,2017-08-19,04:00:00,0,,
250,160,prinz2022,submitted,2017-08-19,2017-08-19,05:00:00,0,,
250,161,prinz2022,submitted,2017-08-19,2017-08-19,06:00:00,0,,
250,162,prinz2022,submitted,2017-08-19,2017-08-19,07:00:00,0,,
250,163,prinz2022,submitted,2017-08-19,2017-08-19,08:00:00,0,,
250,164,prinz2022,submitted,2017-08-19,2017-08-19,09:00:00,0,,
250,165,prinz2022,submitted,2017-08-19,2017-08-19,10:00:00,0,,
250,166,prinz2022,submitted,2017-08-19,2017-08-19,11:00:00,0,,
250,167,prinz2022,submitted,2017-08-19,2017-08-19,12:00:00,0,,
250,168,prinz2022,submitted,2017-08-19,2017-08-19,13:00:00,0,,
250,169,prinz2022,submitted,2017-08-19,2017-08-19,14:00:00,0,,
250,170,prinz2022,submitted,2017-08-19,2017-08-19,15:00:00,0,,
250,171,prinz2022,submitted,2017-08-19,2017-08-19,16:00:00,0,,
